code,name
PS1302253,IZIZIMBA 'C' PRIMARY SCHOOL
PS1302053,IZIZIMBA-'A' PRIMARY SCHOOL
PS1302054,IZIZIMBA-'B' PRIMARY SCHOOL
PS1302055,JOJIRO PRIMARY SCHOOL
PS1302057,KABALE PRIMARY SCHOOL
PS1302255,KADASHI 'B' PRIMARY SCHOOL
PS1302058,KADASHI PRIMARY SCHOOL
PS1302198,KAKORA PRIMARY SCHOOL
PS1302216,KASANG'WA PRIMARY SCHOOL
PS1302061,KAWEKAMO PRIMARY SCHOOL
PS1302062,KIBITILWA PRIMARY SCHOOL
PS1302065,KIJIDA PRIMARY SCHOOL
PS1302067,KIKUBIJI PRIMARY SCHOOL
PS1302223,KILIGU PRIMARY SCHOOL
PS1302069,KILIWI PRIMARY SCHOOL
PS1302199,KILYABOYA PRIMARY SCHOOL
PS1302070,KIMIZA PRIMARY SCHOOL
PS1302247,KINAMWELI PRIMARY SCHOOL
PS1302071,KINOJA PRIMARY SCHOOL
PS1302073,KISHILI PRIMARY SCHOOL
PS1302074,KITUNGA PRIMARY SCHOOL
PS1302077,LIGEMBE PRIMARY SCHOOL
PS1302080,LUHALA PRIMARY SCHOOL
PS1302082,LYOMA PRIMARY SCHOOL
PS1302191,MAHIGA PRIMARY SCHOOL
PS1302018,MALEMVE PRIMARY SCHOOL
PS1302087,MALIGISU PRIMARY SCHOOL
PS1302088,MALYA PRIMARY SCHOOL
PS1302091,MANAWA PRIMARY SCHOOL
PS1302192,MANGULUMA PRIMARY SCHOOL
PS1302093,MANTARE PRIMARY SCHOOL
PS1302099,MHALO PRIMARY SCHOOL
PS1302100,MHANDE PRIMARY SCHOOL
PS1302101,MHULULA PRIMARY SCHOOL
PS1302225,MHULYA PRIMARY SCHOOL
PS1302102,MILYUNGU PRIMARY SCHOOL
PS1302218,MITA PRIMARY SCHOOL
PS1302140,MWABAGOLE PRIMARY SCHOOL
PS1302134,MWABARATULU PRIMARY SCHOOL
PS1302180,MWABAYANDA PRIMARY SCHOOL
PS1302136,MWABILANDA PRIMARY SCHOOL
PS1302116,MWABOMBA PRIMARY SCHOOL
PS1302138,MWABUCHUMA PRIMARY SCHOOL
PS1302193,MWADUBI PRIMARY SCHOOL
PS1302128,MWAGI PRIMARY SCHOOL
PS1302131,MWAGING'HI PRIMARY SCHOOL
PS1302227,MWAKALUTO PRIMARY SCHOOL
PS1302133,MWAKILYAMBITI PRIMARY SCHOOL
PS1302125,MWAKUBILINGA PRIMARY SCHOOL
PS1302123,MWALUBUNGWE PRIMARY SCHOOL
PS1302124,MWALUJO PRIMARY SCHOOL
PS1302252,MWALULYEHO PRIMARY SCHOOL
PS1302119,MWAMAJILA PRIMARY SCHOOL
PS1302246,MWAMAKELEMO PRIMARY SCHOOL
PS1302117,MWAMASHIMBA PRIMARY SCHOOL
PS1302112,MWAMITINJE PRIMARY SCHOOL
PS1302113,MWAMPULU PRIMARY SCHOOL
PS1302114,MWANDU PRIMARY SCHOOL
PS1302115,MWANEKEYI PRIMARY SCHOOL
PS1302194,MWANG'HALANGA PRIMARY SCHOOL
PS1302137,MWANGIKA PRIMARY SCHOOL
PS1302222,MWANG'OMBE PRIMARY SCHOOL
PS1302107,MWANKUBA PRIMARY SCHOOL
PS1302108,MWANKULWE PRIMARY SCHOOL
PS1302141,MWASHIGI PRIMARY SCHOOL
PS1302142,MWASHILALAGE PRIMARY SCHOOL
PS1302145,MWITAMBU PRIMARY SCHOOL
PS1302207,NDAGWASA PRIMARY SCHOOL
PS1302147,NDAMHI PRIMARY SCHOOL
PS1302242,NG'HULIKU PRIMARY SCHOOL
PS1302149,NG'HUNDYA PRIMARY SCHOOL
PS1302150,NGOGO PRIMARY SCHOOL
PS1302229,NGUBALU PRIMARY SCHOOL
PS1302195,NGUDULUGULU PRIMARY SCHOOL
PS1302220,NGUMO PRIMARY SCHOOL
PS1302239,NG'WAKILIMA PRIMARY SCHOOL
PS1302219,NG'WAMAKOYE PRIMARY SCHOOL
PS1302235,NG'WAMAPALALA PRIMARY SCHOOL
PS1302243,NG'WAMBISU PRIMARY SCHOOL
PS1302217,NG'WANG'HANGA PRIMARY SCHOOL
PS1302236,NG'WASHIKUGA PRIMARY SCHOOL
PS1302159,NKALALO PRIMARY SCHOOL
PS1302161,NKUNGULU PRIMARY SCHOOL
PS1302165,NYAMATALA PRIMARY SCHOOL
PS1302201,NYAMBITI PRIMARY SCHOOL
PS1302202,NYAMBUYI PRIMARY SCHOOL
PS1302166,NYAMIGAMBA PRIMARY SCHOOL
PS1302168,NYAMIKOMA PRIMARY SCHOOL
PS1302169,NYAMILAMA PRIMARY SCHOOL
PS1302170,NYANGALAMILA PRIMARY SCHOOL
PS1302240,NYANG'HINGI PRIMARY SCHOOL
PS1302172,NYANG'HONGE PRIMARY SCHOOL
PS1302173,NYANHIGA PRIMARY SCHOOL
PS1302174,NYASHANA PRIMARY SCHOOL
PS1302249,RIPEN PRIMARY SCHOOL
PS1302230,SAMILUNGA PRIMARY SCHOOL
PS1302244,SANGA PRIMARY SCHOOL
PS1302175,SANGU PRIMARY SCHOOL
PS1302210,SHIGANGAMA PRIMARY SCHOOL
PS1302178,SHIGUMHULO PRIMARY SCHOOL
PS1302179,SHILANONA PRIMARY SCHOOL
PS1302211,SHILEMBO PRIMARY SCHOOL
PS1302135,SHILIMA PRIMARY SCHOOL
PS1302181,SHUSHI PRIMARY SCHOOL
PS1302182,SOLWE PRIMARY SCHOOL
PS1302224,SUMAHA PRIMARY SCHOOL
PS1302185,SUMVE PRIMARY SCHOOL
PS1302186,TALAGA PRIMARY SCHOOL
PS1302188,WALLA PRIMARY SCHOOL
PS1302190,WAYI PRIMARY SCHOOL
PS1302212,WELAMASONGA PRIMARY SCHOOL
PS1303112,AICT ILUNGU PRIMARY SCHOOL
PS1303115,ALADIS PRIMARY SCHOOL
PS1303118,AWASI ENG MED PRIMARY SCHOOL
PS1303001,BUBINZA PRIMARY SCHOOL
PS1303002,BUGABU PRIMARY SCHOOL
PS1303003,BUGANDO PRIMARY SCHOOL
PS1303004,BUGATU PRIMARY SCHOOL
PS1303005,BUHUMBI PRIMARY SCHOOL
PS1303006,BUJORA PRIMARY SCHOOL
PS1303007,BUKANDWE PRIMARY SCHOOL
PS1303008,BUNDILYA PRIMARY SCHOOL
PS1303009,BUSALANGA PRIMARY SCHOOL
PS1303011,BUSEKWA PRIMARY SCHOOL
PS1303012,CHABULA PRIMARY SCHOOL
PS1303013,CHANDULU PRIMARY SCHOOL
PS1303134,CHIEF HANGAYA PRIMARY SCHOOL
PS1303130,DANOMA PRIMARY SCHOOL
PS1303014,GALAMUGI PRIMARY SCHOOL
PS1303140,HIGH VISION PRIMARY SCHOOL
PS1303015,IGEKEMAJA PRIMARY SCHOOL
PS1303016,IGOMBE PRIMARY SCHOOL
PS1303135,IGUDIJA PRIMARY SCHOOL
PS1303017,IHUSHI PRIMARY SCHOOL
PS1303018,IJINGA PRIMARY SCHOOL
PS1303019,IKELEBELO PRIMARY SCHOOL
PS1303020,IKENGELE PRIMARY SCHOOL
PS1303021,ILENDEJA PRIMARY SCHOOL
PS1303022,ILUNGU PRIMARY SCHOOL
PS1303023,INOLELO PRIMARY SCHOOL
PS1303024,ISANDULA PRIMARY SCHOOL
PS1303025,ISANGIJO PRIMARY SCHOOL
PS1303026,ISENI PRIMARY SCHOOL
PS1303027,ISOLO PRIMARY SCHOOL
PS1303028,ITUMBILI PRIMARY SCHOOL
PS1303029,JACARANDA PRIMARY SCHOOL
PS1303030,JINJIMILI PRIMARY SCHOOL
PS1303031,JOSEPH & MARY PRIMARY SCHOOL
PS1303032,KABALE PRIMARY SCHOOL
PS1303033,KABILA PRIMARY SCHOOL
PS1303034,KAHANGARA PRIMARY SCHOOL
PS1303035,KANYAMA PRIMARY SCHOOL
PS1303036,KASSA CHARITYPRIMARY SCHOOL
PS1303037,KAYENZE 'B' PRIMARY SCHOOL
PS1303038,KIGANGAMA PRIMARY SCHOOL
PS1303039,KIKUNDI PRIMARY SCHOOL
PS1303113,KILIMANJARO PRIMARY SCHOOL
PS1303040,KINANGO PRIMARY SCHOOL
PS1303041,KISABO PRIMARY SCHOOL
PS1303042,KISESA 'A' PRIMARY SCHOOL
PS1303043,KISESA 'B' PRIMARY SCHOOL
PS1303044,KITONGO PRIMARY SCHOOL
PS1303045,KITUMBA PRIMARY SCHOOL
PS1303047,KONGOLO PRIMARY SCHOOL
PS1303048,LANGI PRIMARY SCHOOL
PS1303122,LUBANGO PRIMARY SCHOOL
PS1303049,LUBUGU PRIMARY SCHOOL
PS1303050,LUMEJI PRIMARY SCHOOL
PS1303051,LUPEMBA PRIMARY SCHOOL
PS1303052,LUTALE PRIMARY SCHOOL
PS1303053,MAGU PRIMARY SCHOOL
PS1303054,MAHAHA PRIMARY SCHOOL
PS1303055,MAKAMBA PRIMARY SCHOOL
PS1303056,MALILIKA PRIMARY SCHOOL
PS1303057,MATALE PRIMARY SCHOOL
PS1303058,MATELA PRIMARY SCHOOL
PS1303110,METHODIST PRIMARY SCHOOL
PS1303059,MHINGO PRIMARY SCHOOL
PS1303111,MIMBI PRIMARY SCHOOL
PS1303060,MISAMBO PRIMARY SCHOOL
PS1303061,MISUNGWI PRIMARY SCHOOL
PS1303062,MOHA PRIMARY SCHOOL
PS1303063,MONDO PRIMARY SCHOOL
PS1303064,MUDA PRIMARY SCHOOL
PS1303120,MUKIDOMA PRIMARY SCHOOL
PS1303066,MUYA PRIMARY SCHOOL
PS1303067,MWABULENGA PRIMARY SCHOOL
PS1303068,MWAKUMEGA PRIMARY SCHOOL
PS1303069,MWALINHA PRIMARY SCHOOL
PS1303070,MWAMABANZA PRIMARY SCHOOL
PS1303116,MWAMAKANZA PRIMARY SCHOOL
PS1303071,MWAMANGA PRIMARY SCHOOL
PS1303072,MWAMIBANGA PRIMARY SCHOOL
PS1303073,MWASHEPI PRIMARY SCHOOL
PS1303074,NENGE PRIMARY SCHOOL
PS1303075,NGASHE PRIMARY SCHOOL
PS1303076,NG'HAYA PRIMARY SCHOOL
PS1303077,NG'HWABUYI PRIMARY SCHOOL
PS1303078,NG'WAMAGOLI PRIMARY SCHOOL
PS1303114,NG'WANABUDO PRIMARY SCHOOL
PS1303079,NG'WATELESHA PRIMARY SCHOOL
PS1303080,NHOBOLA PRIMARY SCHOOL
PS1303119,NOSPA PRIMARY SCHOOL
PS1303081,NSOLA PRIMARY SCHOOL
PS1303082,NYABOLE PRIMARY SCHOOL
PS1303083,NYALIKUNGU PRIMARY SCHOOL
PS1303084,NYAMAHANGA PRIMARY SCHOOL
PS1303085,NYAMBILO PRIMARY SCHOOL
PS1303086,NYAMBITILWA PRIMARY SCHOOL
PS1303087,NYAMILAMA PRIMARY SCHOOL
PS1303088,NYANGUGE PRIMARY SCHOOL
PS1303089,NYANKONYA PRIMARY SCHOOL
PS1303090,NYASATO PRIMARY SCHOOL
PS1303091,NYASHIGWE PRIMARY SCHOOL
PS1303092,NYASHIMBA PRIMARY SCHOOL
PS1303093,NYASHOSHI PRIMARY SCHOOL
PS1303121,RISE AND SHINE PRIMARY SCHOOL
PS1303094,SAGANI PRIMARY SCHOOL
PS1303095,SALAMA PRIMARY SCHOOL
PS1303096,SALISIMA PRIMARY SCHOOL
PS1303097,SALONG'WE PRIMARY SCHOOL
PS1303098,SAYAKA PRIMARY SCHOOL
PS1303099,SEKAGI PRIMARY SCHOOL
PS1303100,SESE PRIMARY SCHOOL
PS1303101,SESELE PRIMARY SCHOOL
PS1303102,SHILINGWA PRIMARY SCHOOL
PS1303103,SHINEMBO PRIMARY SCHOOL
PS1303104,SHISHANI PRIMARY SCHOOL
PS1303105,SIMAKITONGO PRIMARY SCHOOL
PS1303117,TREE OF LIFE ENG MED PRIMARY SCHOOL
PS1303106,UPENDO PRIMARY SCHOOL
PS1303107,WELAMASONGA PRIMARY SCHOOL
PS1303128,WIT ZONE PRIMARY SCHOOL
PS1303108,WITA PRIMARY SCHOOL
PS1303109,YICHOBELA PRIMARY SCHOOL
PS1305001,BUDUTU PRIMARY SCHOOL
PS1305002,BUGANDA PRIMARY SCHOOL
PS1305003,BUGISHA PRIMARY SCHOOL
PS1305004,BUGOMBA PRIMARY SCHOOL
PS1305005,BUHINGO PRIMARY SCHOOL
PS1305006,BUHUNDA PRIMARY SCHOOL
PS1305007,BUHUNGUKILA PRIMARY SCHOOL
PS1305150,BUJINGWA PRIMARY SCHOOL
PS1305008,BUKUMBI PRIMARY SCHOOL
PS1305009,BULOLAMBESHI PRIMARY SCHOOL
PS1305141,BUNEGE PRIMARY SCHOOL
PS1305010,BUSAGARA PRIMARY SCHOOL
PS1305098,BUSEGEJA PRIMARY SCHOOL
PS1305115,BUSOLWA PRIMARY SCHOOL
PS1305144,BUTIBUBAGE PRIMARY SCHOOL
PS1305165,BUYEGI ARCHIBISHOP MAYALA MISUNGWI PRIMARY SCHOOL
PS1305127,CHATTA PRIMARY SCHOOL
PS1305118,CHOLE PRIMARY SCHOOL
PS1305140,EXODUS PRIMARY SCHOOL
PS1305011,FELLA PRIMARY SCHOOL
PS1305012,FULLO PRIMARY SCHOOL
PS1305013,GAMBAJIGA PRIMARY SCHOOL
PS1305014,GUKWA PRIMARY SCHOOL
PS1305015,GULUMUNGU PRIMARY SCHOOL
PS1305153,HEART BRIDGE PRIMARY SCHOOL
PS1305016,IBONGOYA PRIMARY SCHOOL
PS1305017,IGENGE PRIMARY SCHOOL
PS1305018,IGOKELO PRIMARY SCHOOL
PS1305019,IGONGWA PRIMARY SCHOOL
PS1305136,IGWATA PRIMARY SCHOOL
PS1305146,IHELELE PRIMARY SCHOOL
PS1305122,IKOMA PRIMARY SCHOOL
PS1305020,IKULA PRIMARY SCHOOL
PS1305021,IKUNGUMHULU PRIMARY SCHOOL
PS1305022,ILUJAMATE PRIMARY SCHOOL
PS1305023,INONELWA PRIMARY SCHOOL
PS1305024,ISAKAMAWE PRIMARY SCHOOL
PS1305120,ISELA PRIMARY SCHOOL
PS1305025,ISENENGEJA PRIMARY SCHOOL
PS1305128,ISUKA PRIMARY SCHOOL
PS1305108,ITEJA PRIMARY SCHOOL
PS1305026,KABALE PRIMARY SCHOOL
PS1305119,KAGERA PRIMARY SCHOOL
PS1305027,KANYELELE PRIMARY SCHOOL
PS1305028,KASOLOLO PRIMARY SCHOOL
PS1305117,KAUNDA PRIMARY SCHOOL
PS1305029,KIBULA PRIMARY SCHOOL
PS1305030,KIFUNE PRIMARY SCHOOL
PS1305102,KIGONGO PRIMARY SCHOOL
PS1305031,KIJIMA PRIMARY SCHOOL
PS1305032,KILIMO PRIMARY SCHOOL
PS1305033,KISESA PRIMARY SCHOOL
PS1305034,KOROMIJE PRIMARY SCHOOL
PS1305035,KWIMWA PRIMARY SCHOOL
PS1305036,LUBUGA PRIMARY SCHOOL
PS1305092,LUKANGA PRIMARY SCHOOL
PS1305113,LUKELEGE PRIMARY SCHOOL
PS1305037,LUTALUTALE PRIMARY SCHOOL
PS1305145,LWASA  PRIMARY SCHOOL
PS1305038,MABALE PRIMARY SCHOOL
PS1305039,MABUKI PRIMARY SCHOOL
PS1305040,MAGAKA PRIMARY SCHOOL
PS1305111,MAGANZO PRIMARY SCHOOL
PS1305041,MAHANDO PRIMARY SCHOOL
PS1305042,MAMAYE PRIMARY SCHOOL
PS1305043,MANAWA PRIMARY SCHOOL
PS1305044,MANGULA PRIMARY SCHOOL
PS1305045,MAPILINGA PRIMARY SCHOOL
PS1305103,MASAWE PRIMARY SCHOOL
PS1305046,MAWEMABI PRIMARY SCHOOL
PS1305047,MAYOLWA PRIMARY SCHOOL
PS1305048,MBALAMA PRIMARY SCHOOL
PS1305049,MBARIKA PRIMARY SCHOOL
PS1305093,MBELA PRIMARY SCHOOL
PS1305050,MISASI PRIMARY SCHOOL
PS1305051,MISUNGWI PRIMARY SCHOOL
PS1305052,MITINDO PRIMARY SCHOOL
PS1305129,MLIMANI PRIMARY SCHOOL
PS1305067,MONDO PRIMARY SCHOOL
PS1305114,MUYA PRIMARY SCHOOL
PS1305157,MWABEBEYA PRIMARY SCHOOL
PS1305139,MWABUGA PRIMARY SCHOOL
PS1305109,MWAGAGALA PRIMARY SCHOOL
PS1305063,MWAGALA PRIMARY SCHOOL
PS1305064,MWAGILIGILI PRIMARY SCHOOL
PS1305065,MWAGIMAGI PRIMARY SCHOOL
PS1305104,MWAHOLO PRIMARY SCHOOL
PS1305066,MWAJOMBO PRIMARY SCHOOL
PS1305125,MWAKITELEJA PRIMARY SCHOOL
PS1305062,MWALOGWABAGOLE PRIMARY SCHOOL
PS1305061,MWALWIGI PRIMARY SCHOOL
PS1305060,MWAMAGILI PRIMARY SCHOOL
PS1305058,MWAMAGUHWA PRIMARY SCHOOL
PS1305059,MWAMANGA PRIMARY SCHOOL
PS1305056,MWAMBOKU PRIMARY SCHOOL
PS1305123,MWAMHULI PRIMARY SCHOOL
PS1305057,MWANANGWA PRIMARY SCHOOL
PS1305134,MWANENGE PRIMARY SCHOOL
PS1305053,MWANIKO PRIMARY SCHOOL
PS1305054,MWANTAMBI PRIMARY SCHOOL
PS1305055,MWASAGELA PRIMARY SCHOOL
PS1305068,MWASUBI PRIMARY SCHOOL
PS1305069,MWAWILE PRIMARY SCHOOL
PS1305070,NANGE PRIMARY SCHOOL
PS1305097,NDINGA PRIMARY SCHOOL
PS1305071,NDUHA PRIMARY SCHOOL
PS1305121,NGELEKA PRIMARY SCHOOL
PS1305096,NG'HAMVE PRIMARY SCHOOL
PS1305072,NG'OMBE PRIMARY SCHOOL
PS1305094,NGUDAMA PRIMARY SCHOOL
PS1305073,NGUGE PRIMARY SCHOOL
PS1305074,NG'WAKALIMA PRIMARY SCHOOL
PS1305075,NG'WAKITOLYO PRIMARY SCHOOL
PS1305076,NG'WAKIYENZE PRIMARY SCHOOL
PS1305077,NG'WAMAZENGO PRIMARY SCHOOL
PS1305078,NG'WAMBOLA PRIMARY SCHOOL
PS1305079,NG'WANG'HANDA PRIMARY SCHOOL
PS1305099,NG'WANKALI PRIMARY SCHOOL
PS1305130,NKANZIGA PRIMARY SCHOOL
PS1305080,NKINGA PRIMARY SCHOOL
PS1305107,NTENDE PRIMARY SCHOOL
PS1305110,NTULYA PRIMARY SCHOOL
PS1305081,NYABUGENI PRIMARY SCHOOL
PS1305132,NYABUHELE PRIMARY SCHOOL
PS1305116,NYABUSALU PRIMARY SCHOOL
PS1305126,NYALUGEMBE PRIMARY SCHOOL
PS1305083,NYAMATALA PRIMARY SCHOOL
PS1305082,NYAMAYINZA PRIMARY SCHOOL
PS1305124,NYAMBITI PRIMARY SCHOOL
PS1305084,NYAMIJUNDU PRIMARY SCHOOL
PS1305143,NYANGAKA PRIMARY SCHOOL
PS1305085,NYANG'HOMANGO PRIMARY SCHOOL
PS1305112,NYASATO PRIMARY SCHOOL
PS1305095,NYASHITANDA PRIMARY SCHOOL
PS1305105,PAMBANI PRIMARY SCHOOL
PS1305142,RISHOR PRIMARY SCHOOL
PS1305131,SALAWI PRIMARY SCHOOL
PS1305149,SAN MERICK  PRIMARY SCHOOL
PS1305106,SANJO PRIMARY SCHOOL
PS1305086,SEEKE PRIMARY SCHOOL
PS1305087,SETH BENJAMINI PRIMARY SCHOOL
PS1305156,SHILABELA PRIMARY SCHOOL
PS1305100,SISU PRIMARY SCHOOL
PS1305088,SONGIWE PRIMARY SCHOOL
PS1305147,SPLENDID STARS PRIMARY SCHOOL
PS1305148,ST FRANCIS PRIMARY SCHOOL
PS1305089,SUMBUGU PRIMARY SCHOOL
PS1305135,SUMBUKA PRIMARY SCHOOL
PS1305090,UKIRIGURU PRIMARY SCHOOL
PS1305133,USAGARA PRIMARY SCHOOL
PS1305091,WANZAMISO PRIMARY SCHOOL
PS1305101,WILLI PRIMARY SCHOOL
PS1304108,ADVENT PRIMARY SCHOOL
PS1304001,ALLIANCE PRIMARY SCHOOL
PS1304002,AMANI PRIMARY SCHOOL
PS1304155,AMINA MAKILAGI PRIMARY SCHOOL
PS1304145,ARIMU PRIMARY SCHOOL
PS1304004,AZIMIO B PRIMARY SCHOOL
PS1304005,AZIMIO C PRIMARY SCHOOL
PS1304003,AZIMIO PRIMARY SCHOOL
PS1304120,BAMMA PRIMARY SCHOOL
PS1304006,BENEDICT PRIMARY SCHOOL
PS1304134,BETHANIA PRIMARY SCHOOL
PS1304121,BRIGHT INFANT PRIMARY SCHOOL
PS1304008,BUGALIKA PRIMARY SCHOOL
PS1304007,BUGANDO PRIMARY SCHOOL
PS1304164,BUGAYAMBA PRIMARY SCHOOL
PS1304010,BUHONGWA B PRIMARY SCHOOL
PS1304009,BUHONGWA PRIMARY SCHOOL
PS1304011,BUJINGWA PRIMARY SCHOOL
PS1304012,BUKAGA PRIMARY SCHOOL
PS1304013,BULALE PRIMARY SCHOOL
PS1304015,BUTIMBA B PRIMARY SCHOOL
PS1304014,BUTIMBA PRIMARY SCHOOL
PS1304118,BUYEGU PRIMARY SCHOOL
PS1304096,CENTRAL BUHONGWA PRIMARY SCHOOL
PS1304103,CLAUD PRIMARY SCHOOL
PS1304167,DIGMAR PRIMARY SCHOOL
PS1304106,DREAM BIG MONTESSORI PRIMARY SCHOOL
PS1304127,ELITE PRIMARY SCHOOL
PS1304125,FREEDOM PRIMARY SCHOOL
PS1304173,FURAHA BRILLIANT PRIMARY SCHOOL
PS1304098,GLORY PRIMARY SCHOOL
PS1304143,GREEN PASTURE PRIMARY SCHOOL
PS1304146,HILL FRONT PRIMARY SCHOOL
PS1304124,HILL PARK PRIMARY SCHOOL
PS1304017,IBANDA PRIMARY SCHOOL
PS1304018,IGELEGELE PRIMARY SCHOOL
PS1304020,IGOGO B PRIMARY SCHOOL
PS1304019,IGOGO PRIMARY SCHOOL
PS1304021,IGOMA A PRIMARY SCHOOL
PS1304022,IGOMA C PRIMARY SCHOOL
PS1304024,ISENI B PRIMARY SCHOOL
PS1304023,ISENI PRIMARY SCHOOL
PS1304025,ISLAMIYA PRIMARY SCHOOL
PS1304129,JOHNMARY PRIMARY SCHOOL
PS1304142,JUNIORS  PRIMARY SCHOOL
PS1304026,KAKEBE PRIMARY SCHOOL
PS1304160,KANENWA PRIMARY SCHOOL
PS1304027,KANINDO PRIMARY SCHOOL
PS1304028,KASOTA PRIMARY SCHOOL
PS1304100,KAWTHAR PRIMARY SCHOOL
PS1304029,KILELENI PRIMARY SCHOOL
PS1304030,KISHILI PRIMARY SCHOOL
PS1304111,KISIWANI PRIMARY SCHOOL
PS1304032,LAKE B PRIMARY SCHOOL
PS1304031,LAKE PRIMARY SCHOOL
PS1304168,LAKE VICTORIA PRIMARY SCHOOL
PS1304034,LUCHELELE PRIMARY SCHOOL
PS1304126,LUIS PRIMARY SCHOOL
PS1304133,LUSAKA PRIMARY SCHOOL
PS1304035,LWANHIMA PRIMARY SCHOOL
PS1304037,MABATINI B PRIMARY SCHOOL
PS1304036,MABATINI PRIMARY SCHOOL
PS1304038,MAENDELEO PRIMARY SCHOOL
PS1304107,MAGDALENA WA KANOSA PRIMARY SCHOOL
PS1304039,MAHAWA INDEPENDENT PRIMARY SCHOOL
PS1304040,MAHINA A PRIMARY SCHOOL
PS1304163,MAJENGO PRIMARY SCHOOL
PS1304041,MAKONGORO PRIMARY SCHOOL
PS1304043,MALULU PRIMARY SCHOOL
PS1304044,MANDELA PRIMARY SCHOOL
PS1304046,MESSA PRIMARY SCHOOL
PS1304048,MHANDU D PRIMARY SCHOOL
PS1304047,MHANDU PRIMARY SCHOOL
PS1304049,MIEMBENI PRIMARY SCHOOL
PS1304137,MILLENNIUM PRIMARY SCHOOL
PS1304050,MIRONGO PRIMARY SCHOOL
PS1304051,MKOLANI PRIMARY SCHOOL
PS1304053,MKUYUNI B PRIMARY SCHOOL
PS1304054,MKUYUNI C PRIMARY SCHOOL
PS1304052,MKUYUNI PRIMARY SCHOOL
PS1304055,MLIMANI PRIMARY SCHOOL
PS1304056,MONGELA PRIMARY SCHOOL
PS1304057,MORINGE PRIMARY SCHOOL
PS1304152,MUGALA ELITE PRIMARY SCHOOL
PS1304130,MUJUNI PRIMARY SCHOOL
PS1304105,MUMTAAZ PRIMARY SCHOOL
PS1304113,MWANANCHI PRIMARY SCHOOL
PS1304058,MZIGU PRIMARY SCHOOL
PS1304122,NADHIR PRIMARY SCHOOL
PS1304059,NELIS PRIMARY SCHOOL
PS1304097,NEW ALLIANCE PRIMARY SCHOOL
PS1304161,NG'WANG'HALANGA PRIMARY SCHOOL
PS1304060,NYABULOGOYA PRIMARY SCHOOL
PS1304062,NYAKABUNGO B PRIMARY SCHOOL
PS1304063,NYAKABUNGO C PRIMARY SCHOOL
PS1304061,NYAKABUNGO PRIMARY SCHOOL
PS1304064,NYAKAHOJA PRIMARY SCHOOL
PS1304066,NYAKATO B PRIMARY SCHOOL
PS1304067,NYAKATO C PRIMARY SCHOOL
PS1304065,NYAKATO PRIMARY SCHOOL
PS1304068,NYAKURUNDUMA PRIMARY SCHOOL
PS1304070,NYAMAGANA B PRIMARY SCHOOL
PS1304069,NYAMAGANA PRIMARY SCHOOL
PS1304071,NYAMALANGO PRIMARY SCHOOL
PS1304072,NYANGULUGULU PRIMARY SCHOOL
PS1304074,NYANZA B PRIMARY SCHOOL
PS1304075,NYANZA C PRIMARY SCHOOL
PS1304076,NYASHANA PRIMARY SCHOOL
PS1304077,NYASUBI PRIMARY SCHOOL
PS1304078,NYEGEZI PRIMARY SCHOOL
PS1304079,NYERERE PRIMARY SCHOOL
PS1304081,PAMBA B PRIMARY SCHOOL
PS1304082,PAMBA C PRIMARY SCHOOL
PS1304080,PAMBA PRIMARY SCHOOL
PS1304117,PRECIOUS HOPE PRIMARY SCHOOL
PS1304123,QUMRAN PRIMARY SCHOOL
PS1304119,REHOBOTH PRIMARY SCHOOL
PS1304158,ROCKMAN PRIMARY SCHOOL
PS1304153,ROCKS HILL JUNIOR PRIMARY SCHOOL
PS1304110,RODAN PRIMARY SCHOOL
PS1304083,SAHARA PRIMARY SCHOOL
PS1304084,SAHWA PRIMARY SCHOOL
PS1304139,SALMA PRIMARY SCHOOL
PS1304114,SAMIA PRIMARY SCHOOL
PS1304148,SANTA EDWIN PRIMARY SCHOOL
PS1304086,SHAMALIWA A PRIMARY SCHOOL
PS1304128,SHEKINAH PRIMARY SCHOOL
PS1304087,SHIGUNGA PRIMARY SCHOOL
PS1304088,SOKOINE PRIMARY SCHOOL
PS1304144,ST THERESE PRIMARY SCHOOL
PS1304099,STEPPING PRIMARY SCHOOL
PS1304090,SWEYA PRIMARY SCHOOL
PS1304162,SWILA PRIMARY SCHOOL
PS1304091,TAMBUKARELI PRIMARY SCHOOL
PS1304092,TWITANGE PRIMARY SCHOOL
PS1304115,UHURU PRIMARY SCHOOL
PS1304093,UPENDO PRIMARY SCHOOL
PS1304140,VICTORIA HOPE PRIMARY SCHOOL
PS1304102,VIKTORIA PRIMARY SCHOOL
PS1304109,VILLAGE OF HOPE PRIMARY SCHOOL
PS1304132,ZAYUNI PRIMARY SCHOOL
PS1304135,ZIWANI ACADEMY PRIMARY SCHOOL
PS1306116,BALATOGWA PRIMARY SCHOOL
PS1306005,BITOTO PRIMARY SCHOOL
PS1306004,BUGALAMA PRIMARY SCHOOL
PS1306158,BUGUMBIKISO PRIMARY SCHOOL
PS1306144,BUKALA PRIMARY SCHOOL
PS1306135,BULUNGA PRIMARY SCHOOL
PS1306196,BULYANGELE PRIMARY SCHOOL
PS1306131,BUNDALA PRIMARY SCHOOL
PS1306133,BUNGONYA PRIMARY SCHOOL
PS1306011,BUSISI PRIMARY SCHOOL
PS1306125,BUSULWANGIRI PRIMARY SCHOOL
PS1306119,BUTONGA PRIMARY SCHOOL
PS1306013,BUYAGU PRIMARY SCHOOL
