code,name
S.3875,RUDEWA SECONDARY SCHOOL
S.3876,RUSESA SECONDARY SCHOOL
S.3877,CHIEF NTINGINYA SECONDARY SCHOOL
S.3878,ISSUNA SECONDARY SCHOOL
S.3879,IGANDUKA SECONDARY SCHOOL
S.3880,ISYESYE SECONDARY SCHOOL
S.3881,AHMES SECONDARY SCHOOL
S.3882,SANU TECHNICAL SECONDARY SCHOOL
S.3883,MACHINDA SECONDARY SCHOOL
S.3884,OLOIRIEN SECONDARY SCHOOL
S.3885,WENDA HIGH SCHOOL
S.3886,SIMBA WA YUDA SECONDARY SCHOOL
S.3889,MLIMWA SECONDARY SCHOOL
S.3890,LILASIA SECONDARY SCHOOL
S.3891,NYATHOROGO SECONDARY SCHOOL
S.3892,PASTOR RAPHAEL ODUNGA SECONDARY SCHOOL
S.3893,CHUMBAGENI SECONDARY SCHOOL
S.3894,MURAMBA SECONDARY SCHOOL
S.3895,IPEMBE SECONDARY SCHOOL
S.3897,MISIMA SECONDARY SCHOOL
S.3898,IMALILO SECONDARY SCHOOL
S.3899,SHIBOLYA SECONDARY SCHOOL
S.3900,NYAMIGOTA SECONDARY SCHOOL
S.3901,KURUNYEMI SECONDARY SCHOOL
S.3902,MISEZERO SECONDARY SCHOOL
S.3903,QARU SECONDARY SCHOOL
S.3904,FAHARI SECONDARY SCHOOL
S.3905,UWATA SECONDARY SCHOOL
S.3906,SAMARITAN TECH SECONDARY SCHOOL
S.3907,KIBAHA GIRLS' SECONDARY SCHOOL
S.3912,KIBURUBUTU SECONDARY SCHOOL
S.3913,KIVESA SECONDARY SCHOOL
S.3914,ALFAGEMS SECONDARY SCHOOL
S.3915,CHIKONJI SECONDARY SCHOOL
S.3916,MANG'ONYI SHANTA SECONDARY SCHOOL
S.3917,ZEZE SECONDARY SCHOOL
S.3918,BITURANA SECONDARY SCHOOL
S.3919,KITUNGURUMA SECONDARY SCHOOL
S.3920,INGWE SECONDARY SCHOOL
S.3921,MWEMBESONGO SECONDARY SCHOOL
S.3922,HORONGO SECONDARY SCHOOL
S.3923,GOLOGOLO SECONDARY SCHOOL
S.3924,MKAALIE SECONDARY SCHOOL
S.3925,KINGOLWIRA SECONDARY SCHOOL
S.3926,MAKIUNGU SECONDARY SCHOOL
S.3927,KASHAULILI SECONDARY SCHOOL
S.3928,GOBA SECONDARY SCHOOL
S.3929,WELA SECONDARY SCHOOL
S.3930,TEULE SECONDARY SCHOOL
S.3931,NSOHO SECONDARY SCHOOL
S.3932,NINDE SECONDARY SCHOOL
S.3933,RISING STAR SECONDARY SCHOOL
S.3934,YUSTA SECONDARY SCHOOL
S.3935,BUNG'WANGOKO SECONDARY SCHOOL
S.3936,KIZARA SECONDARY SCHOOL
S.3937,SUMA SECONDARY SCHOOL
S.3938,DURU SECONDARY SCHOOL
S.3939,MIPARU SECONDARY SCHOOL
S.3940,SUNUKA SECONDARY SCHOOL
S.3942,NYAMAGOMA SECONDARY SCHOOL
S.3943,MGANZA SECONDARY SCHOOL
S.3944,KITONGONI SECONDARY SCHOOL
S.3945,BUKARA SECONDARY SCHOOL
S.3946,KIKWALE SECONDARY SCHOOL
S.3947,GWANSELI SECONDARY SCHOOL
S.3948,ENDUIMET SECONDARY SCHOOL
S.3950,NANHYANGA SECONDARY SCHOOL
S.3951,NDOMONI SECONDARY SCHOOL
S.3952,MKOTOKUYANA SECONDARY SCHOOL
S.3953,CHIOLA SECONDARY SCHOOL
S.3954,KIPARA SECONDARY SCHOOL
S.3955,MKOKA SECONDARY SCHOOL
S.3956,NAMAPWIA SECONDARY SCHOOL
S.3957,NDITI SECONDARY SCHOOL
S.3958,NAMIKANGO SECONDARY SCHOOL
S.3959,MBONDO SECONDARY SCHOOL
S.3960,KILIMARONDO SECONDARY SCHOOL
S.3961,KIEGEI SECONDARY SCHOOL
S.3962,NDANGALIMBO SECONDARY SCHOOL
S.3963,NYAMTUKUZA SECONDARY SCHOOL
S.3964,JOYLAND GIRLS' SECONDARY SCHOOL
S.3965,IRINGA ADVENTIST SECONDARY SCHOOL
S.3966,IGHOMBWE SECONDARY SCHOOL
S.3967,MUGHAMO SECONDARY SCHOOL
S.3968,MSUNGUA SECONDARY SCHOOL
S.3969,LIGWA SECONDARY SCHOOL
S.3970,MUGHUNGA SECONDARY SCHOOL
S.3971,UTAHO SECONDARY SCHOOL
S.3972,POHAMA SECONDARY SCHOOL
S.3973,NTONGE SECONDARY SCHOOL
S.3974,IGLANSONI SECONDARY SCHOOL
S.3975,MKIWA SECONDARY SCHOOL
S.3976,SINGITU SECONDARY SCHOOL
S.3977,MWAU SECONDARY SCHOOL
S.3978,MIKIWU SECONDARY SCHOOL
S.3979,NDUMBWE SECONDARY SCHOOL
S.3980,MKOMAZI SECONDARY SCHOOL
S.3981,MUSTAFA SABODO SECONDARY SCHOOL
S.3983,ULAMBYA SECONDARY SCHOOL
S.3984,WAKULIMA SECONDARY SCHOOL
S.3985,BUSHABANI SECONDARY SCHOOL
S.3986,KASIMBU SECONDARY SCHOOL
S.3987,GUNGU SECONDARY SCHOOL
S.3988,KIRUGU SECONDARY SCHOOL
S.3989,MASANGA SECONDARY SCHOOL
S.3990,CHANIKA SECONDARY SCHOOL
S.3991,NTAMYA SECONDARY SCHOOL
S.3992,KIGODYA SECONDARY SCHOOL
S.3993,VANESSA SECONDARY SCHOOL
S.3994,KAIBANJA SECONDARY SCHOOL
S.3995,BUTULAGE SECONDARY SCHOOL
S.3996,BUREZA SECONDARY SCHOOL
S.3997,NKWAMWASI SECONDARY SCHOOL
S.3998,IKONGOLO SECONDARY SCHOOL
S.3999,KIPAGAMO SECONDARY SCHOOL
S.4000,FT SUMAYE SECONDARY SCHOOL
S.4001,KATAZI SECONDARY SCHOOL
S.4003,VENITE SECONDARY SCHOOL
S.4004,TANDIKA SECONDARY SCHOOL
S.4005,MIKUMBI SECONDARY SCHOOL
S.4006,MFUNDIA SECONDARY SCHOOL
S.4007,AGUSTIVO HIGH SCHOOL
S.4008,LUTALE SECONDARY SCHOOL
S.4009,LUHOTA SECONDARY SCHOOL
S.4010,LUPANGA PRACTISING SECONDARY SCHOOL
S.4013,BOKO MTAMBANI SECONDARY SCHOOL
S.4014,WINNING SPIRIT SECONDARY SCHOOL
S.4015,IRINGA UMMU-SALAMA SECONDARY SCHOOL
S.4016,ISALU EXCEL HIGH SCHOOL
S.4018,MATEKA SECONDARY SCHOOL
S.4020,RUBONDO SECONDARY SCHOOL
S.4023,RUVU STATION SECONDARY SCHOOL
S.4024,USAMBARA GIRLS' SECONDARY SCHOOL
S.4025,MNYUZI SECONDARY SCHOOL
S.4026,BUNJU 'A' SECONDARY SCHOOL
S.4027,BWONGERA SECONDARY SCHOOL
S.4028,DIMITRIOS SECONDARY SCHOOL
S.4029,WILLIAM LUKUVI SECONDARY SCHOOL
S.4030,KIMAIGA SECONDARY SCHOOL
S.4031,MLANDEGE SECONDARY SCHOOL
S.4032,KWAKILOSA SECONDARY SCHOOL
S.4033,MKWAWA SECONDARY SCHOOL
S.4035,CHEKELEI SECONDARY SCHOOL
S.4037,MUNKINYA SECONDARY SCHOOL
S.4038,MSEKE SECONDARY SCHOOL
S.4039,ST. THERESA OF THE CHILD JESUS SECONDARY SCHOOL
S.4040,BUTINZYA SECONDARY SCHOOL
S.4041,KAZAROHO SECONDARY SCHOOL
S.4042,KARANSI SECONDARY SCHOOL
S.4043,BOMBAMZINGA SECONDARY SCHOOL
S.4044,EWONG'ON SECONDARY SCHOOL
S.4046,MATEVES SECONDARY SCHOOL
S.4047,VIZIWI NJOMBE SECONDARY SCHOOL
S.4048,MUUNGANO USA RIVER SECONDARY SCHOOL
S.4049,GREEN VIEW SECONDARY SCHOOL
S.4051,MATARAWE SECONDARY SCHOOL
S.4052,KITUNDA SECONDARY SCHOOL
S.4053,NYUMBA YA MUNGU SECONDARY SCHOOL
S.4054,ILULU SECONDARY SCHOOL
S.4055,MALAMBAMAWILI SECONDARY SCHOOL
S.4056,SHIGAMBA SECONDARY SCHOOL
S.4057,MKONJOWANO SECONDARY SCHOOL
S.4059,IMALAMAKOYE SECONDARY SCHOOL
S.4060,KETUMBEINE SECONDARY SCHOOL
S.4061,IKOLA SECONDARY SCHOOL
S.4062,TABASAMU SECONDARY SCHOOL
S.4063,CHIEF WANZAGI SECONDARY SCHOOL
S.4064,CAPRI-POINT SECONDARY SCHOOL
S.4065,SIMBO SECONDARY SCHOOL
S.4066,SHILELA SECONDARY SCHOOL
S.4070,UNYAMBWA SECONDARY SCHOOL
S.4071,AGGREY CHANJI SECONDARY SCHOOL
S.4072,IGOWEKO SECONDARY SCHOOL
S.4073,MISANA SECONDARY SCHOOL
S.4074,MWAMASHIGA SECONDARY SCHOOL
S.4075,ICHAMA SECONDARY SCHOOL
S.4076,NGULUMWA SECONDARY SCHOOL
S.4077,NGUVUMOJA SECONDARY SCHOOL
S.4078,SECHELELA SECONDARY SCHOOL
S.4080,SHAMBARAI SECONDARY SCHOOL
S.4081,KOLA HILL SECONDARY SCHOOL
S.4082,SUNGWIZI SECONDARY SCHOOL
S.4083,GIFT SKILFUL SECONDARY SCHOOL
S.4084,JENERALI DAVID MSUGULI SECONDARY SCHOOL
S.4085,BUMBIRE SECONDARY SCHOOL
S.4086,MAGINGO SECONDARY SCHOOL
S.4089,KAPILULA SECONDARY SCHOOL
S.4090,NGARENARO SECONDARY SCHOOL
S.4091,MUKENDO SECONDARY SCHOOL
S.4092,BUSEGWE GIRLS' SECONDARY SCHOOL
S.4093,MKULWE SECONDARY SCHOOL
S.4094,ST. MARTINS GIRLS' SECONDARY SCHOOL
S.4095,MAGOLE SECONDARY SCHOOL
S.4097,BUGUZA SECONDARY SCHOOL
S.4098,NDAOYA SECONDARY SCHOOL
S.4099,MKOLYE SECONDARY SCHOOL
S.4100,SALAMA SECONDARY SCHOOL
S.4101,PANDE MAGUBENI SECONDARY SCHOOL
S.4102,MPELEPELE SECONDARY SCHOOL
S.4103,KWAMATUKU SECONDARY SCHOOL
S.4105,MKULULU SECONDARY SCHOOL
S.4106,NDEMBEZI SECONDARY SCHOOL
S.4107,KWAI SECONDARY SCHOOL
S.4109,MAVOVO SECONDARY SCHOOL
S.4111,KIZANDA SECONDARY SCHOOL
S.4112,UNYAHATI SECONDARY SCHOOL
S.4113,KAKANGAGA MUSLIM SECONDARY SCHOOL
S.4115,MLANZI SECONDARY SCHOOL
S.4116,HASSANALI DAMJI SECONDARY SCHOOL
S.4117,MNYANJANI SECONDARY SCHOOL
S.4118,KANYENYE SECONDARY SCHOOL
S.4119,CONSOLATA IRINGA SECONDARY SCHOOL
S.4120,CHIENJERE SECONDARY SCHOOL
S.4121,MCHOTEKA SECONDARY SCHOOL
S.4122,UTEMINI SECONDARY SCHOOL
S.4123,WELLA SECONDARY SCHOOL
S.4124,TITYE SECONDARY SCHOOL
S.4125,BUKOKO SECONDARY SCHOOL
S.4126,LUPIRO SECONDARY SCHOOL
S.4127,CHETU SECONDARY SCHOOL
S.4128,MABAMA SECONDARY SCHOOL
S.4129,KINUNGU SECONDARY SCHOOL
S.4130,CHIKOLA SECONDARY SCHOOL
S.4131,NYANZA ADVENTIST SECONDARY SCHOOL
S.4132,NAMIHORO SECONDARY SCHOOL
S.4133,NGYEKU SECONDARY SCHOOL
S.4135,MONTESSORI MARIA SECONDARY SCHOOL
S.4136,MBUTU SECONDARY SCHOOL
S.4138,KIHENYA SECONDARY SCHOOL
S.4139,IDIGIMA SECONDARY SCHOOL
S.4140,SIMBOMU SECONDARY SCHOOL
S.4142,ST. SOSTHENES SECONDARY SCHOOL
S.4143,NYAMBOGE SECONDARY SCHOOL
S.4144,MIRUI SECONDARY SCHOOL
S.4145,LISIMONJI SECONDARY SCHOOL
S.4146,MIHUMO SECONDARY SCHOOL
S.4147,BUGALAMA SECONDARY SCHOOL
S.4148,KAHUNGA SECONDARY SCHOOL
S.4149,BOSHA SECONDARY SCHOOL
S.4150,MOMELLA SECONDARY SCHOOL
S.4151,MIHANDE SECONDARY SCHOOL
S.4152,MABULA SECONDARY SCHOOL
S.4153,UPPER KITETE SECONDARY SCHOOL
S.4155,MAKOTE SECONDARY SCHOOL
S.4156,MSUVA SECONDARY SCHOOL
S.4157,MWAKALUBA SECONDARY SCHOOL
S.4158,POLI SECONDARY SCHOOL
S.4159,MANDERA GIRLS' SECONDARY SCHOOL
S.4160,IGUSULE SECONDARY SCHOOL
S.4161,MALULA SECONDARY SCHOOL
S.4162,KIGOGO SECONDARY SCHOOL
S.4163,KIJOTA HULL HIGH SCHOOL
S.4164,ULEWE SECONDARY SCHOOL
S.4165,KIHUMULO SECONDARY SCHOOL
S.4166,KINAMAPULA SECONDARY SCHOOL
S.4167,IYOGWE SECONDARY SCHOOL
S.4168,MIRARE SECONDARY SCHOOL
S.4169,PENDAMOYO SECONDARY SCHOOL
S.4171,MKIGO SECONDARY SCHOOL
S.4172,MILINA SECONDARY SCHOOL
S.4173,MABWE SECONDARY SCHOOL
S.4174,LUTENDE SECONDARY SCHOOL
S.4175,MEMYA SECONDARY SCHOOL
S.4176,IMAULUMA SECONDARY SCHOOL
S.4177,HWAZI SECONDARY SCHOOL
S.4178,MWONGOZO SECONDARY SCHOOL
S.4179,GONGOLAMBOTO SECONDARY SCHOOL
S.4180,KIKOLO SECONDARY SCHOOL
S.4181,KILIMANI MAWENI SECONDARY SCHOOL
S.4183,BINTIMUSA SECONDARY SCHOOL
S.4184,ITUMPI SECONDARY SCHOOL
S.4185,RUNGWE MPYA SECONDARY SCHOOL
S.4186,LYCEUM SECONDARY SCHOOL
S.4187,CHONA SECONDARY SCHOOL
S.4188,KIMAHA SECONDARY SCHOOL
S.4189,USOJI SECONDARY SCHOOL
S.4191,MWASHIKU SECONDARY SCHOOL
S.4192,KABUNGU SECONDARY SCHOOL
S.4193,HARRISON UWATA GIRLS' SECONDARY SCHOOL
S.4194,NYASHO SECONDARY SCHOOL
S.4195,MKWEZI GIRLS' SECONDARY SCHOOL
S.4198,KWELU SECONDARY SCHOOL
S.4199,IBIRI SECONDARY SCHOOL
S.4200,CHIEF GIDOBAT SECONDARY SCHOOL
S.4201,SIUYU SECONDARY SCHOOL
S.4203,STEPS SECONDARY SCHOOL
S.4205,MTUNDURU SECONDARY SCHOOL
S.4206,RUHEMBE SECONDARY SCHOOL
S.4207,MARIA DE MATTIAS SECONDARY SCHOOL
S.4208,ELONI SECONDARY SCHOOL
S.4209,FOUNTAIN OF HOPE CHRISTIAN SEMINARY
S.4210,KONDO SECONDARY SCHOOL
S.4211,HANANASIF SECONDARY SCHOOL
S.4212,USAGARI SECONDARY SCHOOL
S.4213,MARIAN BOYS' SECONDARY SCHOOL
S.4214,MTUMACHI SECONDARY SCHOOL
S.4215,GWANDI SECONDARY SCHOOL
S.4216,KISANGA SECONDARY SCHOOL
S.4217,ALGEBRA ISLAMIC SEMINARY
S.4218,REV.A. BUNGWA SECONDARY SCHOOL
S.4220,DR. ALEX MTAVALA SECONDARY SCHOOL
S.4223,MBWENITETA SECONDARY SCHOOL
S.4224,MARKAZ ISLAMIC SEMINARY
S.4225,ITABA SECONDARY SCHOOL
S.4226,TERRAT SECONDARY SCHOOL
S.4227,LYAMKENA SECONDARY SCHOOL
S.4228,MBUGA SECONDARY SCHOOL
S.4229,SOFI SECONDARY SCHOOL
S.4230,EUGA SECONDARY SCHOOL
S.4231,VIGOI SECONDARY SCHOOL
S.4232,CHILOMBOLA SECONDARY SCHOOL
S.4233,IRAGUA SECONDARY SCHOOL
S.4234,ISONGO SECONDARY SCHOOL
S.4235,IGAWA SECONDARY SCHOOL
S.4236,DiNoBB HIGH SCHOOL
S.4238,ELOHIMU SECONDARY SCHOOL
S.4239,MPATA SECONDARY SCHOOL
S.4260,ILOWOLA SECONDARY SCHOOL
S.4261,DOSA AZIZI SECONDARY SCHOOL
S.4262,CHRIST THE KING SECONDARY SCHOOL
S.4264,KISAUKE SECONDARY SCHOOL
S.4265,RUBUGA SECONDARY SCHOOL
S.4266,BUTEKO SECONDARY SCHOOL
S.4267,MKOMA SECONDARY SCHOOL
S.4268,MKUCHIKA SECONDARY SCHOOL
S.4269,UCHUNGA SECONDARY SCHOOL
S.4270,ITAJA SECONDARY SCHOOL
S.4271,HAITEMBA SECONDARY SCHOOL
S.4272,YESPA SECONDARY SCHOOL
S.4273,DIONGOYA SECONDARY SCHOOL
S.4275,MBIGILI SECONDARY SCHOOL
S.4276,ILELA SECONDARY SCHOOL
S.4277,BIZIMYA SECONDARY SCHOOL
S.4278,BISIBO SECONDARY SCHOOL
S.4279,NKINGA SECONDARY SCHOOL
S.4280,NYARUYEYE SECONDARY SCHOOL
S.4281,RENEA GIRLS' SECONDARY SCHOOL
S.4285,MORETO SECONDARY SCHOOL
S.4286,JOSHUA SECONDARY SCHOOL
S.4288,ULOWA SECONDARY SCHOOL
S.4289,MKOLE SECONDARY SCHOOL
S.4290,KYANG'OMBE SECONDARY SCHOOL
S.4292,KIMPUNGUA SECONDARY SCHOOL
S.4294,KATOKE-LWERU SECONDARY SCHOOL
S.4295,TCHENZEMA SECONDARY SCHOOL
S.4296,MARIAM MSHANGAMA SECONDARY SCHOOL
S.4297,KALUMELE SECONDARY SCHOOL
S.4298,MIGAMBO SECONDARY SCHOOL
S.4299,SHITA SECONDARY SCHOOL
S.4300,MAKOLE JUU SECONDARY SCHOOL
S.4301,NYAKIBIMBILI SECONDARY SCHOOL
S.4302,RWAGATI SECONDARY SCHOOL
S.4303,NEMBA SECONDARY SCHOOL
S.4304,KIPUMBWI SECONDARY SCHOOL
S.4305,MKWAJA SECONDARY SCHOOL
S.4306,HEREMBE SECONDARY SCHOOL
S.4307,LAGOSA SECONDARY SCHOOL
S.4308,MKABOGO SECONDARY SCHOOL
S.4309,MUNGONYA SECONDARY SCHOOL
S.4310,KITAWASI SECONDARY SCHOOL
S.4311,ITUMBA SECONDARY SCHOOL
S.4312,MRAOKERYO SECONDARY SCHOOL
S.4313,LUSWISI SECONDARY SCHOOL
S.4314,NAKALULU SECONDARY SCHOOL
S.4315,JANA SECONDARY SCHOOL
S.4316,ENG'ENO SECONDARY SCHOOL
S.4317,MIGANGA SECONDARY SCHOOL
S.4318,NAURA SECONDARY SCHOOL
S.4319,LUSAHUNGA SECONDARY SCHOOL
S.4320,KANYONZA SECONDARY SCHOOL
S.4321,UDEKWA SECONDARY SCHOOL
S.4322,KISANGA SECONDARY SCHOOL
S.4323,LOYA SECONDARY SCHOOL
S.4324,LOLANGULU SECONDARY SCHOOL
S.4325,MSOMBA SECONDARY SCHOOL
S.4326,RUTUNGA SECONDARY SCHOOL
S.4327,KIBETA SECONDARY SCHOOL
S.4328,NYANGA SECONDARY SCHOOL
S.4329,NSHAMBYA SECONDARY SCHOOL
S.4330,BAKOBA SECONDARY SCHOOL
S.4331,RWAZI SECONDARY SCHOOL
S.4332,KALYA SECONDARY SCHOOL
S.4333,SANGE SECONDARY SCHOOL
S.4334,DR ASHA ROSE MIGIRO SECONDARY SCHOOL
S.4335,MGAGAO SECONDARY SCHOOL
S.4336,MNEKEZI SECONDARY SCHOOL
S.4337,IGAGA SECONDARY SCHOOL
S.4338,LWEMO SECONDARY SCHOOL
S.4339,MATI SECONDARY SCHOOL
S.4340,GIRANGO SECONDARY SCHOOL
S.4342,KAKEREGE SECONDARY SCHOOL
S.4343,LANGWA SECONDARY SCHOOL
S.4345,HONDOGO SECONDARY SCHOOL
S.4346,USHORA SECONDARY SCHOOL
S.4351,GENDA SECONDARY SCHOOL
S.4353,SORENYI SECONDARY SCHOOL
S.4355,MAENDELEO SECONDARY SCHOOL
S.4357,MLIMANI SUMAWE SECONDARY SCHOOL
S.4358,KEKO SECONDARY SCHOOL
S.4359,KIPILI SECONDARY SCHOOL
S.4360,SINTALI SECONDARY SCHOOL
S.4361,KATAHOKA SECONDARY SCHOOL
S.4362,KARABAGAINE SECONDARY SCHOOL
S.4363,RHEC SECONDARY SCHOOL
S.4364,UKWAMA SECONDARY SCHOOL
S.4365,MBALATSE SECONDARY SCHOOL
S.4366,NYAMIYAGA SECONDARY SCHOOL
S.4367,MUFUMBU SECONDARY SCHOOL
S.4368,KEMAMBO SECONDARY SCHOOL
S.4369,NYAMISANGURA SECONDARY SCHOOL
S.4370,KOROTAMBE SECONDARY SCHOOL
S.4371,SIRARI SECONDARY SCHOOL
S.4372,KIIMBWANINDI SECONDARY SCHOOL
S.4373,KISIMA SECONDARY SCHOOL
S.4374,TENGELEA SECONDARY SCHOOL
S.4375,KITOMANGA SECONDARY SCHOOL
S.4376,MGERA SECONDARY SCHOOL
S.4377,KAOZE SECONDARY SCHOOL
S.4378,ITOLWA SECONDARY SCHOOL
S.4379,MWATULOLE SECONDARY SCHOOL
S.4380,TUSHIKAMANE SECONDARY SCHOOL
S.4381,KILELENI SECONDARY SCHOOL
S.4382,BWINA SECONDARY SCHOOL
S.4383,NAMWANGA SECONDARY SCHOOL
S.4384,SOMBETINI SECONDARY SCHOOL
S.4385,CHANDAMA SECONDARY SCHOOL
S.4386,KINYASI SECONDARY SCHOOL
S.4387,LALTA SECONDARY SCHOOL
S.4388,MASAWI SECONDARY SCHOOL
S.4389,MPENDO SECONDARY SCHOOL
S.4390,SANZAWA SECONDARY SCHOOL
S.4391,MSAADA SECONDARY SCHOOL
S.4397,BUNGODIMWE SECONDARY SCHOOL
S.4399,ITUNDURU SECONDARY SCHOOL
S.4400,ILEMELA ISLAMIC SEMINARY
S.4401,IDAHINA SECONDARY SCHOOL
S.4402,MAHEZANGULU MAKAMBA SECONDARY SCHOOL
S.4403,MABIBO SECONDARY SCHOOL
S.4404,ENDOJI SECONDARY SCHOOL
S.4405,ST. AMEDEUS SECONDARY SCHOOL
S.4406,ZIWA NGOSI SECONDARY SCHOOL
S.4409,BUNYAGONGO SECONDARY SCHOOL
S.4410,KILOLENI SECONDARY SCHOOL
S.4411,KHATAMUL ANBIYAA BOYS' SEMINARY
S.4412,IKOMWA SECONDARY SCHOOL
S.4413,MANGHWETA SECONDARY SCHOOL
S.4414,INCHAGE SECONDARY SCHOOL
S.4415,RUGENGE SECONDARY SCHOOL
S.4416,MIZENGO PINDA SECONDARY SCHOOL
S.4417,VIANZI SECONDARY SCHOOL
S.4420,RUVU REMIT SECONDARY SCHOOL
S.4421,NDOBO SECONDARY SCHOOL
S.4422,MABONDE SECONDARY SCHOOL
S.4423,ST. FRANCIS XAVIER SECONDARY SCHOOL
S.4424,BUTENGORUMASA SECONDARY SCHOOL
S.4425,MWAUKOLI SECONDARY SCHOOL
S.4427,NYAMAZUGO SECONDARY SCHOOL
S.4428,MWABALUHI SECONDARY SCHOOL
S.4429,LUSIKWI SECONDARY SCHOOL
S.4430,LUSHAMBA SECONDARY SCHOOL
S.4431,KATWE SECONDARY SCHOOL
S.4432,BITOTO SECONDARY SCHOOL
S.4433,KIDETE DAY SECONDARY SCHOOL
S.4434,VIDUNDA SECONDARY SCHOOL
S.4435,LUMBIJI SECONDARY SCHOOL
S.4436,DENDEGO SECONDARY SCHOOL
S.4437,NJUNGWA SECONDARY SCHOOL
S.4438,MKULO DAY SECONDARY SCHOOL
S.4439,KIABAKARI SECONDARY SCHOOL
S.4440,RUSOLI SECONDARY SCHOOL
S.4441,LAKITATU SECONDARY SCHOOL
S.4442,HAMBALAWEI SECONDARY SCHOOL
S.4443,LYAMBAMGONGO SECONDARY SCHOOL
S.4444,USHETU SECONDARY SCHOOL
S.4445,SENGEREMA ISLAMIC SECONDARY SCHOOL
S.4446,LUTHER GIRLS' SECONDARY SCHOOL
S.4447,ISALE SECONDARY SCHOOL
S.4448,SIKIRARI SECONDARY SCHOOL
S.4452,NYANSURURA SECONDARY SCHOOL
S.4453,MACHIMBONI SECONDARY SCHOOL
S.4454,NANKANGA SECONDARY SCHOOL
S.4455,RUSABA SECONDARY SCHOOL
S.4457,KALEMBE SECONDARY SCHOOL
S.4459,ST. JUDE'S SECONDARY SCHOOL
S.4460,MPANDAPANDA SECONDARY SCHOOL
S.4461,KWEKANGA SECONDARY SCHOOL
S.4462,SONI ISLAMIC SEMINARY
S.4465,QUEEN MARY'S SECONDARY SCHOOL
S.4466,D'ALZON GIRLS' SECONDARY SCHOOL
S.4467,ST. JOSEPH SOGA BOYS' SECONDARY SCHOOL
S.4468,HAMPANGALA SECONDARY SCHOOL
S.4469,NYWELO SECONDARY SCHOOL
S.4470,MASHETE SECONDARY SCHOOL
S.4471,KIBWEHERI SECONDARY SCHOOL
S.4472,GOD'S BRIDGE SECONDARY SCHOOL
S.4473,USUNGA SECONDARY SCHOOL
S.4474,TANGA DON BOSCO TECHNICAL SECONDARY SCHOOL
S.4475,IHONGOLE SECONDARY SCHOOL
S.4477,MILENIA SECONDARY SCHOOL
S.4478,MADUMA SECONDARY SCHOOL
S.4479,ST. ANN'S SECONDARY SCHOOL
S.4480,MBURAHATI SECONDARY SCHOOL
S.4481,MLABANI SECONDARY SCHOOL
S.4482,KINGALU SECONDARY SCHOOL
S.4485,MIGEZI SECONDARY SCHOOL
S.4487,IKOWA SECONDARY SCHOOL
S.4488,LUTEBA SECONDARY SCHOOL
S.4489,NYABISINDU SECONDARY SCHOOL
S.4490,MBEZA SECONDARY SCHOOL
S.4491,KITEFU SECONDARY SCHOOL
S.4493,RELINI SECONDARY SCHOOL
S.4494,MTAZAMO SECONDARY SCHOOL
S.4495,MALINDINDO SECONDARY SCHOOL
S.4497,MAKONGO JUU SECONDARY SCHOOL
S.4498,HANIHANI SECONDARY SCHOOL
S.4499,MARETADU JUU SECONDARY SCHOOL
S.4502,AFRICAN TABATA SECONDARY SCHOOL
S.4503,MILLES WHITE MAPATANO SECONDARY SCHOOL
S.4504,EDEN SECONDARY SCHOOL
S.4506,MAKURUMLA SECONDARY SCHOOL
S.4507,HAYDARER SECONDARY SCHOOL
S.4508,KALA SECONDARY SCHOOL
S.4509,DR. WILBROAD SLAA SECONDARY SCHOOL
S.4510,ILOGOMBE SECONDARY SCHOOL
S.4511,WENA SECONDARY SCHOOL
S.4513,KASANGA SECONDARY SCHOOL
S.4514,ORKEESWA SECONDARY SCHOOL
S.4515,ST. ACHILLEUS KIWANUKA KIJWIRE SECONDARY SCHOOL
S.4516,ST. JAMES KIGOMA SECONDARY SCHOOL
S.4517,MLANG'A SECONDARY SCHOOL
S.4518,HIGHVIEW SECONDARY SCHOOL
S.4519,TUTUO SECONDARY SCHOOL
S.4520,KWEMKABARA SECONDARY SCHOOL
S.4521,MLINGA SECONDARY SCHOOL
S.4522,BWEMBWERA SECONDARY SCHOOL
S.4523,MKULUMUZI SECONDARY SCHOOL
S.4524,KILOLI SECONDARY SCHOOL
S.4525,SIGILI SECONDARY SCHOOL
S.4526,KASELA SECONDARY SCHOOL
S.4527,ITILO SECONDARY SCHOOL
S.4528,MUHUGI SECONDARY SCHOOL
S.4529,ISAGENHE SECONDARY SCHOOL
S.4530,MLUNGUI SECONDARY SCHOOL
S.4531,NEGERO SECONDARY SCHOOL
S.4532,PAGWI SECONDARY SCHOOL
S.4533,SHAJI SECONDARY SCHOOL
S.4534,MUBABA SECONDARY SCHOOL
S.4536,MGALO SECONDARY SCHOOL
S.4537,MGONGO SECONDARY SCHOOL
S.4538,SISTER'S OF USHIRIKA WA NEEMA SECONDARY SCHOOL
S.4542,CHUNO SECONDARY SCHOOL
S.4543,BRILLIANT SECONDARY SCHOOL
S.4544,MTUTURA SECONDARY SCHOOL
S.4545,MBWAWA LUTHERAN SECONDARY SCHOOL
S.4546,UKUNE SECONDARY SCHOOL
S.4547,MURUGWANZA SECONDARY SCHOOL
S.4548,NZIVI SECONDARY SCHOOL
S.4549,LUGANGA SECONDARY SCHOOL
S.4550,MKATANGA SECONDARY SCHOOL
